DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.318732	31	8	2	11	2	3	3	0	422	28	0	14.4586	1	1
DL	0.318839	31	8	3	1	4	2	3	0	847	28	0	15.2706	1	1
DL	0.318839	31	8	3	1	4	3	1	0	597	22	0	2.37782	1	1
DL	0.318911	31	8	3	5	4	2	1	0	224	12	0	5.34365	0	0.00724615
DL	0.318911	31	8	3	5	4	3	2	0	181	10	0	5.97543	0	5.88279e-05
DL	0.318982	31	8	3	9	4	2	2	0	782	26	0	14.9721	1	1
DL	0.318982	31	8	3	9	4	3	3	0	847	28	0	14.4586	1	1
DL	0.319089	31	9	0	1	4	2	3	0	597	22	0	15.2706	0	6.24152e-10
DL	0.319089	31	9	0	1	4	3	1	0	132	8	0	2.37782	0	9.85781e-10
DL	0.319161	31	9	0	5	4	2	1	0	224	12	0	5.34365	0	0.00724615
DL	0.319161	31	9	0	5	4	3	2	0	181	10	0	5.97543	0	5.88279e-05
DL	0.319232	31	9	0	9	4	2	2	0	597	22	0	14.9721	0	0.000211632
DL	0.319232	31	9	0	9	4	3	3	0	505	20	0	14.4586	0	0
DL	0.319339	31	9	1	1	4	2	3	0	597	22	0	15.2706	0	6.24152e-10
DL	0.319339	31	9	1	1	4	3	1	0	412	18	3	2.37782	1	1
DL	0.319393	31	9	1	5	3	3	2	0	135	10	0	5.97543	0	5.88279e-05
DL	0.319411	31	9	1	5	4	2	1	0	224	12	0	5.3606	0	0.00603953
DL	0.319446	31	9	1	8	3	3	3	0	378	20	0	24.3169	0	0
DL	0.319482	31	9	1	9	4	2	2	0	597	22	0	22.4658	0	0
DL	0.319589	31	9	2	1	4	3	1	0	597	22	1	2.37782	0	0.0579732
DL	0.319589	31	9	2	1	4	2	3	0	847	28	1	15.2706	0	0
DL	0.319661	31	9	2	5	4	3	1	0	597	22	2	2.37782	1	1
DL	0.319661	31	9	2	5	4	2	3	0	847	28	2	15.2706	1	1
DL	0.319696	31	9	2	9	2	3	2	0	251	20	1	5.97543	1	0.88621
DL	0.319696	31	9	2	9	2	2	2	0	389	26	1	14.9721	0	0
DL	0.319732	31	9	2	11	2	3	2	0	251	20	2	5.97543	0	2.34313e-13
DL	0.319732	31	9	2	11	2	2	2	0	389	26	2	14.9721	1	1
DL	0.319839	31	9	3	1	4	3	3	0	847	28	1	14.4586	0	0
DL	0.319839	31	9	3	1	4	2	2	0	782	26	1	14.9721	0	0
DL	0.319911	31	9	3	5	4	3	3	0	847	28	2	14.4586	1	1
DL	0.319911	31	9	3	5	4	2	2	0	782	26	2	14.9721	1	1
DL	0.319946	31	9	3	9	2	3	1	0	64	8	0	2.37782	0	1.24935e-05
DL	0.319946	31	9	3	9	2	2	3	0	297	22	0	15.2706	0	0.00516343
DL	0.319982	31	9	3	11	2	3	2	0	89	10	0	5.97543	0	0.005472
DL	0.319982	31	9	3	11	2	2	1	0	110	12	0	5.34365	0	0.0838613
DL	0.320054	32	0	0	1	2	3	1	0	64	8	1	2.37782	0	1.24935e-05
DL	0.320089	32	0	0	1	4	2	2	0	847	28	0	14.9727	1	1
DL	0.320089	32	0	0	3	2	3	1	0	64	8	2	2.37782	0	1.24935e-05
DL	0.320143	32	0	0	5	3	3	3	0	634	28	0	14.4586	1	1
DL	0.320161	32	0	0	5	4	2	3	0	597	22	0	15.2738	0	5.22714e-10
DL	0.320179	32	0	0	8	2	3	1	0	64	8	0	13.9965	0	0
DL	0.320232	32	0	0	9	4	2	1	0	224	12	0	20.8959	0	0
DL	0.320232	32	0	0	10	3	3	2	0	135	10	0	17.9893	0	0
DL	0.320339	32	0	1	1	4	2	2	0	597	22	0	14.9721	0	0
DL	0.320339	32	0	1	1	4	3	3	0	847	28	0	14.4586	0	0
DL	0.320411	32	0	1	5	4	2	3	0	597	22	0	15.2706	0	6.24152e-10
DL	0.320411	32	0	1	5	4	3	1	0	132	8	0	2.37782	1	0.99998
DL	0.320482	32	0	1	9	4	2	1	0	224	12	0	5.34365	0	0.00724615
DL	0.320482	32	0	1	9	4	3	2	0	181	10	0	5.97543	0	5.88279e-05
DL	0.320589	32	0	2	1	4	2	2	0	597	22	0	14.9721	0	0
DL	0.320589	32	0	2	1	4	3	1	0	132	8	1	2.37782	1	0.489818
DL	0.320661	32	0	2	5	4	2	3	0	597	22	0	15.2706	0	0
DL	0.320661	32	0	2	5	4	3	1	0	132	8	2	2.37782	0	0.00257337
DL	0.320696	32	0	2	9	2	3	2	0	251	20	3	5.97543	1	1
DL	0.320732	32	0	2	9	4	2	1	0	224	12	0	5.3606	0	0.00603953
DL	0.320732	32	0	2	11	2	3	3	0	251	20	0	28.778	0	0
DL	0.320804	32	0	3	1	2	3	3	0	251	20	1	14.4586	0	1.0544e-08
DL	0.320839	32	0	3	1	4	2	2	0	597	22	1	14.9727	0	0.000207703
DL	0.320839	32	0	3	3	2	3	3	0	251	20	2	14.4586	0	1.0544e-08
DL	0.320893	32	0	3	5	3	3	1	0	378	20	0	2.37782	1	1
DL	0.320911	32	0	3	5	4	2	2	0	597	22	2	14.9727	0	0.000207703
DL	0.320946	32	0	3	8	3	3	2	0	447	22	0	13.7328	1	1
DL	0.320982	32	0	3	9	4	2	2	0	597	22	1	14.9727	0	0.000207703
DL	0.320982	32	0	3	11	2	3	3	0	251	20	0	28.778	0	0
DL	0.321089	32	1	0	1	4	2	2	0	597	22	0	14.9721	0	0.000211632
DL	0.321089	32	1	0	1	4	3	3	0	847	28	1	14.4586	1	1
DL	0.321161	32	1	0	5	4	2	3	0	597	22	0	15.2706	0	6.24152e-10
DL	0.321161	32	1	0	5	4	3	3	0	847	28	2	14.4586	0	0
DL	0.321196	32	1	0	9	2	3	1	0	64	8	0	2.37782	0	1.24935e-05
DL	0.321232	32	1	0	9	4	2	1	0	224	12	0	5.3606	0	0.00603953
DL	0.321232	32	1	0	11	2	3	2	0	89	10	0	17.9893	0	0
DL	0.321339	32	1	1	1	4	2	2	0	597	22	0	14.9721	0	0.000211632
DL	0.321339	32	1	1	1	4	3	1	0	132	8	3	2.37782	0	9.85781e-10
DL	0.321393	32	1	1	5	3	3	3	0	634	28	0	14.4586	1	1
DL	0.321411	32	1	1	5	4	2	3	0	597	22	0	15.2738	0	5.22714e-10
DL	0.321446	32	1	1	8	3	3	2	0	135	10	0	13.7328	0	0
DL	0.321482	32	1	1	9	4	2	1	0	224	12	0	26.8247	0	0
DL	0.321589	32	1	2	1	4	3	3	0	847	28	0	14.4586	1	1
DL	0.321589	32	1	2	1	4	2	2	0	597	22	0	14.9721	0	0.000211632
DL	0.321661	32	1	2	5	4	3	1	0	132	8	0	2.37782	0	9.85781e-10
DL	0.321661	32	1	2	5	4	2	3	0	597	22	0	15.2706	0	6.24152e-10
DL	0.321732	32	1	2	9	4	3	2	0	412	18	0	5.97543	1	1
DL	0.321732	32	1	2	9	4	2	1	0	224	12	0	5.34365	0	0.00724615
DL	0.321821	32	1	3	1	3	3	3	0	634	28	1	14.4586	0	0
DL	0.321839	32	1	3	1	4	2	2	0	597	22	0	14.9727	0	0.000207703
DL	0.321875	32	1	3	4	3	3	3	0	634	28	2	14.4628	1	1
DL	0.321911	32	1	3	5	4	2	3	0	597	22	0	26.8067	0	0
DL	0.321929	32	1	3	7	3	3	1	0	378	20	1	15.1704	0	0
DL	0.321982	32	1	3	9	4	2	1	0	224	12	0	20.8959	0	0
DL	0.321982	32	1	3	10	3	3	1	0	378	20	2	2.37782	1	1
DL	0.322089	32	2	0	1	4	2	2	0	597	22	0	14.9721	0	0.000211632
DL	0.322089	32	2	0	1	4	3	3	0	505	20	0	14.4586	0	0
DL	0.322161	32	2	0	5	4	2	3	0	597	22	0	15.2706	0	6.24152e-10
DL	0.322161	32	2	0	5	4	3	1	0	132	8	0	2.37782	0	9.85781e-10
DL	0.322232	32	2	0	9	4	2	1	0	847	28	0	5.34365	1	1
DL	0.322232	32	2	0	9	4	3	2	0	412	18	0	5.97543	1	1
DL	0.322339	32	2	1	1	4	2	2	0	597	22	0	14.9721	0	0.000211632
DL	0.322339	32	2	1	1	4	3	3	0	505	20	1	14.4586	0	0
DL	0.322411	32	2	1	5	4	2	3	0	597	22	0	15.2706	0	6.24152e-10
DL	0.322411	32	2	1	5	4	3	3	0	505	20	2	14.4586	0	0
DL	0.322482	32	2	1	9	4	2	1	0	224	12	0	5.34365	0	0.00724615
DL	0.322482	32	2	1	9	4	3	3	0	847	28	1	14.4586	0	0
DL	0.322589	32	2	2	1	4	2	2	0	597	22	0	14.9721	0	0.000211632
DL	0.322589	32	2	2	1	4	3	2	0	412	18	1	5.97543	1	0.672005
DL	0.322661	32	2	2	5	4	2	3	0	847	28	0	15.2706	1	1
DL	0.322661	32	2	2	5	4	3	2	0	412	18	2	5.97543	0	0
DL	0.322696	32	2	2	9	2	3	3	0	251	20	0	14.4586	0	1.0544e-08
DL	0.322732	32	2	2	9	4	2	1	0	847	28	0	5.3606	1	1
DL	0.322732	32	2	2	11	2	3	1	0	64	8	0	16.8544	0	0
DL	0.322839	32	2	3	1	4	2	2	0	597	22	0	14.9721	0	0.000211632
DL	0.322839	32	2	3	1	4	3	2	0	181	10	0	5.97543	0	5.88279e-05
DL	0.322911	32	2	3	5	4	2	3	0	597	22	0	15.2706	0	6.24152e-10
DL	0.322911	32	2	3	5	4	3	3	0	505	20	0	14.4586	0	0
DL	0.322982	32	2	3	9	4	2	1	0	224	12	0	5.34365	0	0.00724615
DL	0.322982	32	2	3	9	4	3	1	0	132	8	0	2.37782	1	0.993971
DL	0.323089	32	3	0	1	4	2	1	0	847	28	1	5.34365	1	1
DL	0.323089	32	3	0	1	4	3	2	0	412	18	1	5.97543	1	0.672005
DL	0.323161	32	3	0	5	4	2	1	0	847	28	2	5.34365	0	0.00017462
DL	0.323161	32	3	0	5	4	3	2	0	412	18	2	5.97543	0	0
DL	0.323196	32	3	0	9	2	2	2	0	297	22	0	14.9721	0	0.0905297
DL	0.323196	32	3	0	9	2	3	3	0	251	20	0	14.4586	0	1.0544e-08
DL	0.323232	32	3	0	11	2	2	3	0	297	22	0	15.2706	0	0.00516343
DL	0.323232	32	3	0	11	2	3	1	0	64	8	0	2.37782	0	1.24935e-05
DL	0.323339	32	3	1	1	4	2	1	0	224	12	0	5.34365	0	0.00724615
DL	0.323339	32	3	1	1	4	3	2	0	412	18	3	5.97543	1	1
DL	0.323393	32	3	1	5	3	3	3	0	378	20	0	14.4586	0	0
DL	0.323411	32	3	1	5	4	2	2	0	597	22	0	14.9727	0	0.000207703
DL	0.323446	32	3	1	8	3	3	1	0	516	24	0	12.3826	1	1
DL	0.323482	32	3	1	9	4	2	3	0	597	22	0	29.6617	0	0
DL	0.323589	32	3	2	1	4	3	2	0	181	10	0	5.97543	0	5.88279e-05
DL	0.323589	32	3	2	1	4	2	3	0	847	28	1	15.2706	0	0
DL	0.323661	32	3	2	5	4	3	3	0	505	20	0	14.4586	0	0
DL	0.323661	32	3	2	5	4	2	3	0	847	28	2	15.2706	1	1
DL	0.323732	32	3	2	9	4	3	1	0	132	8	0	2.37782	0	9.85781e-10
DL	0.323732	32	3	2	9	4	2	1	0	847	28	1	5.34365	1	1
DL	0.323839	32	3	3	1	4	3	2	0	412	18	3	5.97543	1	1
DL	0.323839	32	3	3	1	4	2	1	0	847	28	3	5.34365	1	1
DL	0.323893	32	3	3	5	3	2	2	0	447	22	0	14.9721	0	0.00153323
DL	0.323911	32	3	3	5	4	3	1	0	132	8	1	2.3811	0	3.62953e-11
DL	0.323946	32	3	3	8	3	2	3	0	447	22	0	25.1957	0	0
DL	0.323982	32	3	3	9	4	3	1	0	132	8	2	13.9964	0	0
DL	0.324089	32	4	0	1	4	2	1	0	224	12	0	5.34365	0	0.00724615
DL	0.324089	32	4	0	1	4	3	2	0	181	10	1	5.97543	0	5.88279e-05
DL	0.324161	32	4	0	5	4	2	2	0	597	22	0	14.9721	0	0.000211632
DL	0.324161	32	4	0	5	4	3	2	0	181	10	2	5.97543	0	5.88279e-05
DL	0.324196	32	4	0	9	2	3	3	0	251	20	0	14.4586	0	1.0544e-08
DL	0.324232	32	4	0	9	4	2	3	0	847	28	0	15.2738	1	1
DL	0.324232	32	4	0	11	2	3	1	0	204	18	0	16.8544	0	0
DL	0.324321	32	4	1	1	3	3	1	0	516	24	1	2.37782	0	0
DL	0.324339	32	4	1	1	4	2	1	0	224	12	0	5.3606	0	0.00603953
DL	0.324375	32	4	1	4	3	3	1	0	516	24	2	2.3822	1	1
DL	0.324411	32	4	1	5	4	2	2	0	597	22	0	20.1673	0	0
DL	0.324429	32	4	1	7	3	3	2	0	135	10	0	16.363	0	0
DL	0.324482	32	4	1	9	4	2	3	0	597	22	0	24.0911	0	0
DL	0.324482	32	4	1	10	3	3	3	0	378	20	0	28.778	0	0
DL	0.324571	32	4	2	1	3	3	2	0	135	10	1	5.97543	0	5.88279e-05
DL	0.324589	32	4	2	1	4	2	1	0	847	28	2	5.3606	0	7.08061e-05
DL	0.324625	32	4	2	4	3	3	2	0	135	10	2	5.97784	0	5.64794e-05
DL	0.324661	32	4	2	5	4	2	1	0	847	28	3	5.3606	1	1
DL	0.324679	32	4	2	7	3	3	1	0	378	20	0	15.1704	0	0
DL	0.324732	32	4	2	9	4	2	1	0	224	12	1	5.3606	0	0.00603953
DL	0.324732	32	4	2	10	3	3	3	0	378	20	0	28.778	0	0
DL	0.324839	32	4	3	1	4	2	1	0	224	12	0	5.34365	0	0.00724615
DL	0.324839	32	4	3	1	4	3	1	0	690	24	0	2.37782	1	1
DL	0.324911	32	4	3	5	4	2	2	0	597	22	0	14.9721	0	0.000211632
DL	0.324911	32	4	3	5	4	3	2	0	181	10	0	5.97543	0	5.88279e-05
DL	0.324982	32	4	3	9	4	2	3	0	597	22	0	15.2706	0	0
DL	0.324982	32	4	3	9	4	3	3	0	505	20	0	14.4586	0	0
DL	0.325089	32	5	0	1	4	2	3	0	847	28	1	15.2706	0	0
DL	0.325089	32	5	0	1	4	3	1	0	132	8	0	2.37782	0	9.85781e-10
DL	0.325161	32	5	0	5	4	2	3	0	847	28	2	15.2706	1	1
DL	0.325161	32	5	0	5	4	3	2	0	505	20	0	5.97543	1	1
DL	0.325196	32	5	0	9	2	2	1	0	110	12	0	5.34365	0	0.0838613
DL	0.325232	32	5	0	9	4	3	3	0	847	28	0	14.4617	1	1
DL	0.325232	32	5	0	11	2	2	2	0	389	26	0	22.4658	0	0
DL	0.325339	32	5	1	1	4	3	1	0	597	22	0	2.37782	1	1
DL	0.325339	32	5	1	1	4	2	3	0	847	28	0	15.2706	1	1
DL	0.325411	32	5	1	5	4	3	2	0	181	10	0	5.97543	0	5.88279e-05
DL	0.325411	32	5	1	5	4	2	1	0	224	12	0	5.34365	0	0.00724615
DL	0.325482	32	5	1	9	4	3	3	0	847	28	0	14.4586	0	0
DL	0.325482	32	5	1	9	4	2	2	0	782	26	0	14.9721	1	1
DL	0.325589	32	5	2	1	4	3	1	0	690	24	1	2.37782	1	1
DL	0.325589	32	5	2	1	4	2	3	0	597	22	0	15.2706	0	6.24152e-10
DL	0.325661	32	5	2	5	4	3	1	0	690	24	2	2.37782	1	1
DL	0.325661	32	5	2	5	4	2	1	0	224	12	0	5.34365	0	0.00724615
DL	0.325696	32	5	2	9	2	3	2	0	89	10	0	5.97543	0	0.005472
DL	0.325732	32	5	2	9	4	2	2	0	597	22	0	14.9727	0	0.000207703
DL	0.325732	32	5	2	11	2	3	3	0	251	20	0	28.778	0	0
DL	0.325839	32	5	3	1	4	2	3	0	597	22	0	15.2706	0	0
DL	0.325839	32	5	3	1	4	3	1	0	132	8	0	2.37782	0	9.85781e-10
DL	0.325911	32	5	3	5	4	2	1	0	224	12	0	5.34365	0	0.00724615
DL	0.325911	32	5	3	5	4	3	2	0	181	10	0	5.97543	1	0.997992
DL	0.325982	32	5	3	9	4	2	2	0	847	28	0	14.9721	0	0
DL	0.325982	32	5	3	9	4	3	3	0	505	20	0	14.4586	0	0
DL	0.326089	32	6	0	1	4	2	3	0	597	22	1	15.2706	0	6.24152e-10
DL	0.326089	32	6	0	1	4	3	1	0	597	22	1	2.37782	0	0.0579732
DL	0.326161	32	6	0	5	4	2	3	0	597	22	2	15.2706	0	6.24152e-10
DL	0.326161	32	6	0	5	4	3	1	0	597	22	2	2.37782	1	1
DL	0.326232	32	6	0	9	4	2	3	0	847	28	1	15.2706	0	0
DL	0.326232	32	6	0	9	4	3	2	0	181	10	1	5.97543	0	0
DL	0.326339	32	6	1	1	4	2	2	0	847	28	1	14.9721	1	1
DL	0.326339	32	6	1	1	4	3	1	0	690	24	3	2.37782	0	0.0614089
DL	0.326393	32	6	1	5	3	3	2	0	135	10	0	5.97543	0	5.88279e-05
DL	0.326411	32	6	1	5	4	2	2	0	847	28	2	14.9727	0	0
DL	0.326446	32	6	1	8	3	3	3	0	634	28	0	24.3169	0	0
DL	0.326446	32	6	1	9	2	2	3	0	297	22	0	29.6617	0	0
DL	0.326482	32	6	1	11	2	2	1	0	110	12	0	26.8247	0	0
DL	0.326589	32	6	2	1	4	3	1	0	132	8	0	2.37782	0	9.85781e-10
DL	0.326589	32	6	2	1	4	2	2	0	597	22	0	14.9721	0	0.000211632
DL	0.326661	32	6	2	5	4	3	2	0	181	10	0	5.97543	0	5.88279e-05
DL	0.326661	32	6	2	5	4	2	3	0	597	22	0	15.2706	0	6.24152e-10
DL	0.326732	32	6	2	9	4	3	3	0	505	20	0	14.4586	0	0
DL	0.326732	32	6	2	9	4	2	1	0	224	12	0	5.34365	0	0.00724615
DL	0.326839	32	6	3	1	4	3	2	0	181	10	2	5.97543	0	5.88279e-05
DL	0.326839	32	6	3	1	4	2	2	0	597	22	0	14.9721	0	0.000211632
DL	0.326911	32	6	3	5	4	3	2	0	181	10	3	5.97543	0	5.88279e-05
DL	0.326911	32	6	3	5	4	2	3	0	597	22	0	15.2706	0	6.24152e-10
DL	0.326946	32	6	3	9	2	3	1	0	64	8	0	2.37782	0	1.24935e-05
DL	0.326982	32	6	3	9	4	2	1	0	224	12	0	5.3606	0	0.00603953
DL	0.326982	32	6	3	11	2	3	3	0	251	20	0	28.778	0	0
DL	0.327089	32	7	0	1	4	2	2	0	597	22	1	14.9721	0	0.000211632
DL	0.327089	32	7	0	1	4	3	1	0	132	8	0	2.37782	0	9.85781e-10
DL	0.327161	32	7	0	5	4	2	2	0	597	22	2	14.9721	0	0.000211632
DL	0.327161	32	7	0	5	4	3	2	0	181	10	0	5.97543	0	5.88279e-05
DL	0.327196	32	7	0	9	2	2	3	0	422	28	0	15.2706	1	1
DL	0.327232	32	7	0	9	4	3	3	0	847	28	0	14.4617	1	1
DL	0.327232	32	7	0	11	2	2	1	0	422	28	0	26.8247	0	5.701e-14
DL	0.327339	32	7	1	1	4	3	1	0	132	8	0	2.37782	0	9.85781e-10
DL	0.327339	32	7	1	1	4	2	2	0	597	22	0	14.9721	0	0.000211632
DL	0.327411	32	7	1	5	4	3	2	0	181	10	0	5.97543	0	5.88279e-05
DL	0.327411	32	7	1	5	4	2	3	0	597	22	0	15.2706	0	6.24152e-10
DL	0.327482	32	7	1	9	4	3	3	0	505	20	0	14.4586	0	0
DL	0.327482	32	7	1	9	4	2	1	0	224	12	0	5.34365	0	0.00724615
DL	0.327589	32	7	2	1	4	3	1	0	132	8	0	2.37782	0	9.85781e-10
DL	0.327589	32	7	2	1	4	2	2	0	597	22	0	14.9721	0	0.000211632
DL	0.327661	32	7	2	5	4	3	2	0	181	10	0	5.97543	0	5.88279e-05
DL	0.327661	32	7	2	5	4	2	3	0	597	22	0	15.2706	0	0
DL	0.327732	32	7	2	9	4	3	3	0	847	28	0	14.4586	1	1
DL	0.327732	32	7	2	9	4	2	1	0	224	12	0	5.34365	0	0.00724615
DL	0.327839	32	7	3	1	4	3	1	0	132	8	0	2.37782	0	9.85781e-10
DL	0.327839	32	7	3	1	4	2	2	0	597	22	0	14.9721	0	0.000211632
DL	0.327911	32	7	3	5	4	3	2	0	181	10	0	5.97543	0	5.88279e-05
DL	0.327911	32	7	3	5	4	2	3	0	597	22	0	15.2706	0	6.24152e-10
DL	0.327982	32	7	3	9	4	3	3	0	505	20	0	14.4586	0	0
DL	0.327982	32	7	3	9	4	2	1	0	847	28	0	5.34365	1	1
DL	0.328089	32	8	0	1	4	3	3	0	847	28	1	14.4586	0	0
DL	0.328089	32	8	0	1	4	2	3	0	597	22	1	15.2706	0	6.24152e-10
DL	0.328161	32	8	0	5	4	3	3	0	847	28	2	14.4586	1	1
DL	0.328161	32	8	0	5	4	2	3	0	597	22	2	15.2706	0	6.24152e-10
DL	0.328196	32	8	0	9	2	3	1	0	64	8	0	2.37782	0	1.24935e-05
DL	0.328196	32	8	0	9	2	2	2	0	297	22	0	14.9721	1	0.0905297
DL	0.328232	32	8	0	11	2	3	2	0	89	10	0	5.97543	0	0.005472
DL	0.328232	32	8	0	11	2	2	1	0	110	12	0	5.34365	0	0.0838613
DL	0.328339	32	8	1	1	4	3	3	0	505	20	0	14.4586	0	0
DL	0.328339	32	8	1	1	4	2	2	0	597	22	0	14.9721	0	0
DL	0.328411	32	8	1	5	4	3	1	0	132	8	0	2.37782	0	9.85781e-10
DL	0.328411	32	8	1	5	4	2	3	0	597	22	0	15.2706	0	6.24152e-10
DL	0.328482	32	8	1	9	4	3	2	0	181	10	0	5.97543	0	5.88279e-05
DL	0.328482	32	8	1	9	4	2	1	0	224	12	0	5.34365	0	0.00724615
DL	0.328589	32	8	2	1	4	3	3	0	505	20	1	14.4586	0	0
DL	0.328589	32	8	2	1	4	2	2	0	597	22	0	14.9721	0	0.000211632
DL	0.328661	32	8	2	5	4	3	3	0	505	20	2	14.4586	0	0
DL	0.328661	32	8	2	5	4	2	3	0	597	22	0	15.2706	0	6.24152e-10
DL	0.328696	32	8	2	9	2	3	1	0	64	8	0	2.37782	0	1.24935e-05
DL	0.328732	32	8	2	9	4	2	1	0	224	12	0	5.3606	0	0.00603953
DL	0.328732	32	8	2	11	2	3	2	0	89	10	0	17.9893	0	0
DL	0.328839	32	8	3	1	4	2	1	0	847	28	1	5.34365	1	1
DL	0.328839	32	8	3	1	4	3	3	0	505	20	0	14.4586	0	0
DL	0.328911	32	8	3	5	4	2	1	0	847	28	2	5.34365	0	0.00017462
DL	0.328911	32	8	3	5	4	3	1	0	132	8	0	2.37782	0	9.85781e-10
DL	0.328946	32	8	3	9	2	2	2	0	297	22	0	14.9721	0	0.0905297
DL	0.328982	32	8	3	9	4	3	2	0	181	10	0	5.97724	0	5.72153e-05
DL	0.328982	32	8	3	11	2	2	3	0	297	22	0	29.6617	0	0
DL	0.329089	32	9	0	1	4	3	3	0	505	20	0	14.4586	0	0
DL	0.329089	32	9	0	1	4	2	2	0	597	22	1	14.9721	0	0.000211632
DL	0.329161	32	9	0	5	4	3	1	0	132	8	0	2.37782	0	9.85781e-10
DL	0.329161	32	9	0	5	4	2	2	0	597	22	2	14.9721	0	0.000211632
DL	0.329196	32	9	0	9	2	2	1	0	110	12	0	5.34365	0	0.0838613
DL	0.329232	32	9	0	9	4	3	2	0	181	10	0	5.97724	0	5.72153e-05
DL	0.329232	32	9	0	11	2	2	3	0	297	22	0	29.6617	0	0
DL	0.329339	32	9	1	1	4	3	3	0	505	20	0	14.4586	0	0
DL	0.329339	32	9	1	1	4	2	1	0	224	12	0	5.34365	0	0.00724615
DL	0.329411	32	9	1	5	4	3	1	0	132	8	0	2.37782	0	9.85781e-10
DL	0.329411	32	9	1	5	4	2	2	0	597	22	0	14.9721	0	0.000211632
DL	0.329482	32	9	1	9	4	3	2	0	597	22	0	5.97543	1	1
DL	0.329482	32	9	1	9	4	2	3	0	597	22	0	15.2706	0	6.24152e-10
DL	0.329589	32	9	2	1	4	3	3	0	505	20	0	14.4586	0	0
DL	0.329589	32	9	2	1	4	2	1	0	847	28	3	5.34365	1	1
DL	0.329643	32	9	2	5	3	2	2	0	447	22	0	14.9721	0	0
DL	0.329661	32	9	2	5	4	3	1	0	132	8	0	2.3811	0	9.0653e-10
DL	0.329696	32	9	2	8	3	2	3	0	634	28	0	25.1957	0	0
DL	0.329732	32	9	2	9	4	3	2	0	181	10	0	17.9893	0	0
DL	0.329839	32	9	3	1	4	2	1	0	224	12	0	5.34365	0	0.00724615
DL	0.329839	32	9	3	1	4	3	3	0	505	20	0	14.4586	0	0
DL	0.329911	32	9	3	5	4	2	2	0	597	22	0	14.9721	0	0.000211632
DL	0.329911	32	9	3	5	4	3	1	0	132	8	0	2.37782	0	9.85781e-10
DL	0.329982	32	9	3	9	4	2	3	0	847	28	0	15.2706	1	1
DL	0.329982	32	9	3	9	4	3	2	0	181	10	0	5.97543	0	5.88279e-05
DL	0.330089	33	0	0	1	4	2	1	0	224	12	0	5.34365	0	0.00724615
DL	0.330089	33	0	0	1	4	3	3	0	505	20	0	14.4586	0	0
DL	0.330161	33	0	0	5	4	2	2	0	597	22	0	14.9721	0	0.000211632
DL	0.330161	33	0	0	5	4	3	1	0	132	8	0	2.37782	0	9.85781e-10
DL	0.330232	33	0	0	9	4	2	3	0	597	22	0	15.2706	0	0
DL	0.330232	33	0	0	9	4	3	2	0	181	10	0	5.97543	0	5.88279e-05
DL	0.330339	33	0	1	1	4	2	1	0	224	12	0	5.34365	0	0.00724615
DL	0.330339	33	0	1	1	4	3	2	0	597	22	1	5.97543	1	0.942234
DL	0.330411	33	0	1	5	4	2	2	0	597	22	0	14.9721	0	0.000211632
DL	0.330411	33	0	1	5	4	3	2	0	597	22	2	5.97543	1	0.942301
DL	0.330446	33	0	1	9	2	3	3	0	251	20	0	14.4586	0	1.0544e-08
DL	0.330482	33	0	1	9	4	2	3	0	847	28	0	15.2738	1	1
DL	0.330482	33	0	1	11	2	3	1	0	64	8	0	16.8544	0	0
DL	0.330589	33	0	2	1	4	2	1	0	224	12	0	5.34365	0	0.00724615
DL	0.330589	33	0	2	1	4	3	2	0	181	10	0	5.97543	0	5.88279e-05
DL	0.330661	33	0	2	5	4	2	2	0	597	22	0	14.9721	0	0.000211632
DL	0.330661	33	0	2	5	4	3	3	0	505	20	0	14.4586	0	0
DL	0.330732	33	0	2	9	4	2	3	0	597	22	0	15.2706	0	6.24152e-10
DL	0.330732	33	0	2	9	4	3	1	0	132	8	0	2.37782	0	9.85781e-10
DL	0.330839	33	0	3	1	4	2	3	0	597	22	1	15.2706	0	6.24152e-10
DL	0.330839	33	0	3	1	4	3	2	0	181	10	0	5.97543	0	5.88279e-05
DL	0.330911	33	0	3	5	4	2	3	0	597	22	2	15.2706	0	6.24152e-10
DL	0.330911	33	0	3	5	4	3	3	0	505	20	0	14.4586	0	0
DL	0.330946	33	0	3	9	2	2	1	0	110	12	0	5.34365	0	0.0838613
DL	0.330982	33	0	3	9	4	3	1	0	132	8	0	2.3811	0	9.0653e-10
DL	0.330982	33	0	3	11	2	2	2	0	297	22	0	22.4658	0	0
DL	0.331089	33	1	0	1	4	3	2	0	597	22	3	5.97543	0	0
DL	0.331089	33	1	0	1	4	2	3	0	597	22	0	15.2706	0	6.24152e-10
DL	0.331143	33	1	0	5	3	3	3	0	378	20	0	14.4586	0	0
DL	0.331161	33	1	0	5	4	2	1	0	224	12	0	5.3606	0	0.00603953
DL	0.331196	33	1	0	8	3	3	1	0	516	24	0	12.3826	1	1
DL	0.331232	33	1	0	9	4	2	2	0	597	22	0	22.4658	0	0
DL	0.331339	33	1	1	1	4	3	2	0	181	10	0	5.97543	0	5.88279e-05
DL	0.331339	33	1	1	1	4	2	3	0	847	28	1	15.2706	0	0
DL	0.331411	33	1	1	5	4	3	3	0	505	20	0	14.4586	0	0
DL	0.331411	33	1	1	5	4	2	3	0	847	28	2	15.2706	1	1
