timestamp,ueImsiComplete,DRB.PdcpSduDelayDl (cellAverageLatency),m_pDCPBytesUL (0),m_pDCPBytesDL (cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID (txBytes),Tot.PdcpSduNbrDl.UEID (txDlPackets),DRB.PdcpSduBitRateDl.UEID (pdcpThroughput),DRB.PdcpSduDelayDl.UEID (pdcpLatency),QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1732451194644,00003,87.582573,0,8384.000000,2096.000000,200,20960.000000,93.796146,,
1732451194644,00002,87.582573,0,8384.000000,2096.000000,200,20960.000000,94.634268,,
1732451194644,00001,87.582573,0,8384.000000,2096.000000,200,20960.000000,146.535950,,
1732451194644,00004,87.582573,0,8384.000000,2096.000000,200,20960.000000,15.363928,,
1732451194744,00003,2.827952,0,41.920000,10.480000,1,104.800000,0.000000,,
1732451194744,00002,2.827952,0,41.920000,10.480000,1,104.800000,0.000000,,
1732451194744,00001,2.827952,0,41.920000,10.480000,1,104.800000,0.000000,,
1732451194744,00004,2.827952,0,41.920000,10.480000,1,104.800000,11.311810,,
1732451194844,00003,106.941741,0,8384.000000,2096.000000,200,20960.000000,88.127517,,
1732451194844,00002,106.941741,0,8384.000000,2096.000000,200,20960.000000,153.135351,,
1732451194844,00001,106.941741,0,8384.000000,2096.000000,200,20960.000000,100.407499,,
1732451194844,00004,106.941741,0,8384.000000,2096.000000,200,20960.000000,86.096595,,
1732451194944,00003,98.487272,0,8384.000000,2096.000000,200,20960.000000,117.537474,,
1732451194944,00002,98.487272,0,8384.000000,2096.000000,200,20960.000000,109.618372,,
1732451194944,00001,98.487272,0,8384.000000,2096.000000,200,20960.000000,139.057492,,
1732451194944,00004,98.487272,0,8384.000000,2096.000000,200,20960.000000,27.735751,,
1732451195044,00003,107.199231,0,8384.000000,2096.000000,200,20960.000000,94.860998,,
1732451195044,00002,107.199231,0,8384.000000,2096.000000,200,20960.000000,120.658963,,
1732451195044,00001,107.199231,0,8384.000000,2096.000000,200,20960.000000,62.249190,,
1732451195044,00004,107.199231,0,8384.000000,2096.000000,200,20960.000000,151.027772,,
1732451195144,00003,66.502244,0,8384.000000,2096.000000,200,20960.000000,63.706100,,
1732451195144,00002,66.502244,0,8384.000000,2096.000000,200,20960.000000,131.845308,,
1732451195144,00001,66.502244,0,8384.000000,2096.000000,200,20960.000000,10.115628,,
1732451195144,00004,66.502244,0,8384.000000,2096.000000,200,20960.000000,60.341941,,
1732451195244,00003,107.483447,0,8384.000000,2096.000000,200,20960.000000,135.637273,,
1732451195244,00002,107.483447,0,8384.000000,2096.000000,200,20960.000000,137.846073,,
1732451195244,00001,107.483447,0,8384.000000,2096.000000,200,20960.000000,135.246872,,
1732451195244,00004,107.483447,0,8384.000000,2096.000000,200,20960.000000,21.203571,,
1732451195344,00003,69.454919,0,8384.000000,2096.000000,200,20960.000000,107.356828,,
1732451195344,00002,69.454919,0,8384.000000,2096.000000,200,20960.000000,92.481183,,
1732451195344,00001,69.454919,0,8384.000000,2096.000000,200,20960.000000,65.725215,,
1732451195344,00004,69.454919,0,8384.000000,2096.000000,200,20960.000000,12.256452,,
1732451195444,00003,80.723583,0,8384.000000,2096.000000,200,20960.000000,139.670820,,
1732451195444,00002,80.723583,0,8384.000000,2096.000000,200,20960.000000,108.451976,,
1732451195444,00001,80.723583,0,8384.000000,2096.000000,200,20960.000000,10.363842,,
1732451195444,00004,80.723583,0,8384.000000,2096.000000,200,20960.000000,64.407696,,
1732451195544,00003,92.142909,0,8384.000000,2096.000000,200,20960.000000,81.093371,,
1732451195544,00002,92.142909,0,8384.000000,2096.000000,200,20960.000000,120.144980,,
1732451195544,00001,92.142909,0,8384.000000,2096.000000,200,20960.000000,49.392737,,
1732451195544,00004,92.142909,0,8384.000000,2096.000000,200,20960.000000,117.940549,,
1732451195644,00003,106.380705,0,8384.000000,2096.000000,200,20960.000000,132.862645,,
1732451195644,00002,106.380705,0,8384.000000,2096.000000,200,20960.000000,101.543256,,
1732451195644,00001,106.380705,0,8384.000000,2096.000000,200,20960.000000,51.906506,,
1732451195644,00004,106.380705,0,8384.000000,2096.000000,200,20960.000000,139.210413,,
1732451195744,00003,5.083642,0,41.920000,10.480000,1,104.800000,0.000000,,
1732451195744,00002,5.083642,0,41.920000,10.480000,1,104.800000,0.000000,,
1732451195744,00001,5.083642,0,41.920000,10.480000,1,104.800000,10.094200,,
1732451195744,00004,5.083642,0,41.920000,10.480000,1,104.800000,10.240370,,
1732451195844,00003,74.679415,0,8384.000000,2096.000000,200,20960.000000,116.492533,,
1732451195844,00002,74.679415,0,8384.000000,2096.000000,200,20960.000000,128.392927,,
1732451195844,00001,74.679415,0,8384.000000,2096.000000,200,20960.000000,26.448973,,
1732451195844,00004,74.679415,0,8384.000000,2096.000000,200,20960.000000,27.383227,,
1732451195944,00003,76.329081,0,8384.000000,2096.000000,200,20960.000000,156.347691,,
1732451195944,00002,76.329081,0,8384.000000,2096.000000,200,20960.000000,126.628776,,
1732451195944,00001,76.329081,0,8384.000000,2096.000000,200,20960.000000,10.597767,,
1732451195944,00004,76.329081,0,8384.000000,2096.000000,200,20960.000000,11.742089,,
1732451196044,00003,76.417439,0,8384.000000,2096.000000,200,20960.000000,127.247928,,
1732451196044,00002,76.417439,0,8384.000000,2096.000000,200,20960.000000,138.601260,,
1732451196044,00001,76.417439,0,8384.000000,2096.000000,200,20960.000000,10.628124,,
1732451196044,00004,76.417439,0,8384.000000,2096.000000,200,20960.000000,29.192445,,
1732451196144,00003,104.938397,0,8384.000000,2096.000000,200,20960.000000,106.046629,,
1732451196144,00002,104.938397,0,8384.000000,2096.000000,200,20960.000000,114.307304,,
1732451196144,00001,104.938397,0,8384.000000,2096.000000,200,20960.000000,119.956521,,
1732451196144,00004,104.938397,0,8384.000000,2096.000000,200,20960.000000,79.443134,,
1732451196244,00003,97.457053,0,8384.000000,2096.000000,200,20960.000000,80.539547,,
1732451196244,00002,97.457053,0,8384.000000,2096.000000,200,20960.000000,109.411134,,
1732451196244,00001,97.457053,0,8384.000000,2096.000000,200,20960.000000,153.474524,,
1732451196244,00004,97.457053,0,8384.000000,2096.000000,200,20960.000000,46.403006,,
1732451196344,00003,106.037787,0,8384.000000,2096.000000,200,20960.000000,107.743644,,
1732451196344,00002,106.037787,0,8384.000000,2096.000000,200,20960.000000,118.868051,,
1732451196344,00001,106.037787,0,8384.000000,2096.000000,200,20960.000000,62.195568,,
1732451196344,00004,106.037787,0,8384.000000,2096.000000,200,20960.000000,135.343887,,
